USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0 168244 12528 ?        Ss   16:26   0:01 /sbin/init splash
root           2  0.0  0.0      0     0 ?        S    16:26   0:00 [kthreadd]
root           3  0.0  0.0      0     0 ?        I<   16:26   0:00 [rcu_gp]
root           4  0.0  0.0      0     0 ?        I<   16:26   0:00 [rcu_par_gp]
root           5  0.0  0.0      0     0 ?        I<   16:26   0:00 [slub_flushwq]
root           6  0.0  0.0      0     0 ?        I<   16:26   0:00 [netns]
root           8  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/0:0H-events_highpri]
root          10  0.0  0.0      0     0 ?        I<   16:26   0:00 [mm_percpu_wq]
root          11  0.0  0.0      0     0 ?        I    16:26   0:00 [rcu_tasks_kthread]
root          12  0.0  0.0      0     0 ?        I    16:26   0:00 [rcu_tasks_rude_kthread]
root          13  0.0  0.0      0     0 ?        I    16:26   0:00 [rcu_tasks_trace_kthread]
root          14  0.0  0.0      0     0 ?        S    16:26   0:00 [ksoftirqd/0]
root          15  0.2  0.0      0     0 ?        I    16:26   0:17 [rcu_preempt]
root          16  0.0  0.0      0     0 ?        S    16:26   0:00 [migration/0]
root          18  0.0  0.0      0     0 ?        S    16:26   0:00 [cpuhp/0]
root          19  0.0  0.0      0     0 ?        S    16:26   0:00 [cpuhp/1]
root          20  0.0  0.0      0     0 ?        S    16:26   0:00 [migration/1]
root          21  0.0  0.0      0     0 ?        S    16:26   0:00 [ksoftirqd/1]
root          23  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/1:0H-events_highpri]
root          24  0.0  0.0      0     0 ?        S    16:26   0:00 [cpuhp/2]
root          25  0.0  0.0      0     0 ?        S    16:26   0:00 [migration/2]
root          26  0.0  0.0      0     0 ?        S    16:26   0:00 [ksoftirqd/2]
root          28  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/2:0H-events_highpri]
root          29  0.0  0.0      0     0 ?        S    16:26   0:00 [cpuhp/3]
root          30  0.0  0.0      0     0 ?        S    16:26   0:00 [migration/3]
root          31  0.0  0.0      0     0 ?        S    16:26   0:00 [ksoftirqd/3]
root          32  0.0  0.0      0     0 ?        I    16:26   0:00 [kworker/3:0-inet_frag_wq]
root          33  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/3:0H-events_highpri]
root          34  0.0  0.0      0     0 ?        S    16:26   0:00 [cpuhp/4]
root          35  0.0  0.0      0     0 ?        S    16:26   0:00 [migration/4]
root          36  0.0  0.0      0     0 ?        S    16:26   0:00 [ksoftirqd/4]
root          38  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/4:0H-events_highpri]
root          39  0.0  0.0      0     0 ?        S    16:26   0:00 [cpuhp/5]
root          40  0.0  0.0      0     0 ?        S    16:26   0:00 [migration/5]
root          41  0.0  0.0      0     0 ?        S    16:26   0:00 [ksoftirqd/5]
root          43  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/5:0H-events_highpri]
root          44  0.0  0.0      0     0 ?        S    16:26   0:00 [cpuhp/6]
root          45  0.0  0.0      0     0 ?        S    16:26   0:00 [migration/6]
root          46  0.0  0.0      0     0 ?        S    16:26   0:00 [ksoftirqd/6]
root          48  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/6:0H-events_highpri]
root          49  0.0  0.0      0     0 ?        S    16:26   0:00 [cpuhp/7]
root          50  0.0  0.0      0     0 ?        S    16:26   0:00 [migration/7]
root          51  0.0  0.0      0     0 ?        S    16:26   0:00 [ksoftirqd/7]
root          53  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/7:0H-events_highpri]
root          54  0.0  0.0      0     0 ?        S    16:26   0:00 [cpuhp/8]
root          55  0.0  0.0      0     0 ?        S    16:26   0:00 [migration/8]
root          56  0.0  0.0      0     0 ?        S    16:26   0:00 [ksoftirqd/8]
root          57  0.0  0.0      0     0 ?        I    16:26   0:00 [kworker/8:0-mm_percpu_wq]
root          58  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/8:0H-events_highpri]
root          59  0.0  0.0      0     0 ?        S    16:26   0:00 [cpuhp/9]
root          60  0.0  0.0      0     0 ?        S    16:26   0:00 [migration/9]
root          61  0.0  0.0      0     0 ?        S    16:26   0:00 [ksoftirqd/9]
root          63  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/9:0H-events_highpri]
root          64  0.0  0.0      0     0 ?        S    16:26   0:00 [cpuhp/10]
root          65  0.0  0.0      0     0 ?        S    16:26   0:00 [migration/10]
root          66  0.0  0.0      0     0 ?        S    16:26   0:00 [ksoftirqd/10]
root          68  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/10:0H-events_highpri]
root          69  0.0  0.0      0     0 ?        S    16:26   0:00 [cpuhp/11]
root          70  0.0  0.0      0     0 ?        S    16:26   0:00 [migration/11]
root          71  0.0  0.0      0     0 ?        S    16:26   0:00 [ksoftirqd/11]
root          73  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/11:0H-events_highpri]
root          86  0.0  0.0      0     0 ?        S    16:26   0:00 [kdevtmpfs]
root          87  0.0  0.0      0     0 ?        I<   16:26   0:00 [inet_frag_wq]
root          88  0.0  0.0      0     0 ?        S    16:26   0:00 [kauditd]
root          89  0.0  0.0      0     0 ?        S    16:26   0:00 [khungtaskd]
root          90  0.0  0.0      0     0 ?        S    16:26   0:00 [oom_reaper]
root          91  0.0  0.0      0     0 ?        I<   16:26   0:00 [writeback]
root          92  0.0  0.0      0     0 ?        S    16:26   0:00 [kcompactd0]
root          93  0.0  0.0      0     0 ?        SN   16:26   0:00 [ksmd]
root          94  0.0  0.0      0     0 ?        SN   16:26   0:00 [khugepaged]
root          95  0.0  0.0      0     0 ?        I<   16:26   0:00 [kintegrityd]
root          96  0.0  0.0      0     0 ?        I<   16:26   0:00 [kblockd]
root          97  0.0  0.0      0     0 ?        I<   16:26   0:00 [blkcg_punt_bio]
root          98  0.0  0.0      0     0 ?        I<   16:26   0:00 [tpm_dev_wq]
root         100  0.0  0.0      0     0 ?        I<   16:26   0:00 [edac-poller]
root         101  0.0  0.0      0     0 ?        I<   16:26   0:00 [devfreq_wq]
root         103  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/4:1H-events_highpri]
root         104  0.0  0.0      0     0 ?        S    16:26   0:00 [kswapd0]
root         106  0.0  0.0      0     0 ?        I    16:26   0:00 [kworker/6:2-mm_percpu_wq]
root         110  0.0  0.0      0     0 ?        I    16:26   0:00 [kworker/3:1-mm_percpu_wq]
root         112  0.0  0.0      0     0 ?        I<   16:26   0:00 [kthrotld]
root         114  0.0  0.0      0     0 ?        I<   16:26   0:00 [acpi_thermal_pm]
root         115  0.0  0.0      0     0 ?        S    16:26   0:00 [hwrng]
root         117  0.0  0.0      0     0 ?        I<   16:26   0:00 [hfi-updates]
root         120  0.0  0.0      0     0 ?        I    16:26   0:01 [kworker/5:1-mm_percpu_wq]
root         121  0.0  0.0      0     0 ?        I    16:26   0:00 [kworker/7:1-events]
root         122  0.0  0.0      0     0 ?        I    16:26   0:00 [kworker/8:1-inet_frag_wq]
root         123  0.0  0.0      0     0 ?        I    16:26   0:00 [kworker/9:1-mm_percpu_wq]
root         124  0.0  0.0      0     0 ?        I    16:26   0:00 [kworker/10:1-mm_percpu_wq]
root         125  0.0  0.0      0     0 ?        I    16:26   0:00 [kworker/11:1-mm_percpu_wq]
root         126  0.0  0.0      0     0 ?        I<   16:26   0:00 [mld]
root         127  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/0:1H-kblockd]
root         128  0.0  0.0      0     0 ?        I<   16:26   0:00 [ipv6_addrconf]
root         133  0.0  0.0      0     0 ?        I<   16:26   0:00 [kstrp]
root         138  0.0  0.0      0     0 ?        I<   16:26   0:00 [zswap-shrink]
root         139  0.3  0.0      0     0 ?        I<   16:26   0:28 [kworker/u25:0-rtw_tx_wq]
root         199  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/7:1H-kblockd]
root         200  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/6:1H-kblockd]
root         201  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/10:1H-kblockd]
root         202  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/3:1H-events_highpri]
root         203  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/1:1H-kblockd]
root         204  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/5:1H-events_highpri]
root         205  0.0  0.0      0     0 ?        I<   16:26   0:01 [kworker/8:1H-kblockd]
root         207  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/9:1H-kblockd]
root         208  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/11:1H-kblockd]
root         233  0.0  0.0      0     0 ?        I<   16:26   0:00 [kworker/2:1H-events_highpri]
root         239  0.0  0.0      0     0 ?        I    16:26   0:00 [kworker/9:2-events]
root         240  0.1  0.0      0     0 ?        S    16:26   0:15 [irq/143-VEN_04F3:00]
root         241  0.0  0.0      0     0 ?        I    16:26   0:01 [kworker/0:2-events]
root         242  0.0  0.0      0     0 ?        S    16:26   0:00 [card0-crtc0]
root         243  0.0  0.0      0     0 ?        S    16:26   0:00 [card0-crtc1]
root         244  0.0  0.0      0     0 ?        S    16:26   0:00 [card0-crtc2]
root         245  0.0  0.0      0     0 ?        S    16:26   0:00 [card0-crtc3]
root         247  0.0  0.0      0     0 ?        S    16:26   0:00 [irq/145-aerdrv]
root         249  0.0  0.0      0     0 ?        I<   16:26   0:00 [ata_sff]
root         250  0.0  0.0      0     0 ?        S    16:26   0:00 [scsi_eh_0]
root         251  0.0  0.0      0     0 ?        I<   16:26   0:00 [scsi_tmf_0]
root         257  0.0  0.0      0     0 ?        I<   16:26   0:00 [nvme-wq]
root         258  0.0  0.0      0     0 ?        I<   16:26   0:00 [nvme-reset-wq]
root         259  0.0  0.0      0     0 ?        I<   16:26   0:00 [nvme-delete-wq]
root         280  0.0  0.0      0     0 ?        I    16:26   0:01 [kworker/2:2-events]
root         314  0.0  0.0      0     0 ?        S    16:26   0:00 [jbd2/nvme0n1p2-8]
root         315  0.0  0.0      0     0 ?        I<   16:26   0:00 [ext4-rsv-conver]
root         360  0.0  0.1  50260 17832 ?        Ss   16:26   0:00 /lib/systemd/systemd-journald
root         389  0.0  0.0  28536  7940 ?        Ss   16:26   0:00 /lib/systemd/systemd-udevd
root         454  0.0  0.0      0     0 ?        S    16:26   0:00 [watchdogd]
root         455  0.0  0.0      0     0 ?        S    16:26   0:00 [irq/160-mei_me]
root         532  0.0  0.0      0     0 ?        I<   16:26   0:00 [cfg80211]
root         533  0.0  0.0      0     0 ?        I<   16:26   0:00 [cryptd]
root         658  0.1  0.0      0     0 ?        S    16:26   0:08 [irq/163-rtw88_pci]
root         662  0.0  0.0      0     0 ?        D<   16:26   0:01 [kworker/u25:1+i915_flip]
root         667  0.1  0.0      0     0 ?        I    16:26   0:10 [kworker/7:2-events]
root         781  0.0  0.0 236992  9288 ?        Ssl  16:26   0:00 /usr/libexec/accounts-daemon
avahi        782  0.0  0.0   7064  3336 ?        Ss   16:26   0:00 avahi-daemon: running [maryse-inspiron153520.local]
root         784  0.0  0.0  13084  6572 ?        Ss   16:26   0:00 /usr/libexec/bluetooth/bluetoothd
root         785  0.0  0.0   6640  2740 ?        Ss   16:26   0:00 /usr/sbin/cron -f
message+     786  0.0  0.0  10540  6100 ?        Ss   16:26   0:01 /usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
root         790  0.0  0.0 230020  6584 ?        SLsl 16:26   0:00 /usr/libexec/low-memory-monitor
ollama       791  0.2  5.5 3299160 884320 ?      Ssl  16:26   0:18 /usr/local/bin/ollama serve
polkitd      792  0.0  0.0 310356 10828 ?        Ssl  16:26   0:00 /usr/lib/polkit-1/polkitd --no-debug
root         793  0.0  0.0 237028 11456 ?        Ssl  16:26   0:00 /usr/libexec/power-profiles-daemon
root         794  0.0  0.0  11188  5364 ?        Ss   16:26   0:00 /usr/sbin/smartd -n
root         795  0.0  0.2 2058016 43176 ?       Ssl  16:26   0:01 /usr/lib/snapd/snapd
root         796  0.0  0.0   2516   888 ?        Ss   16:26   0:02 /usr/sbin/swapspace
root         797  0.0  0.0 233292  8212 ?        Ssl  16:26   0:00 /usr/libexec/switcheroo-control
root         798  0.0  0.0  49588  8684 ?        Ss   16:26   0:00 /lib/systemd/systemd-logind
root         799  0.0  0.0 394708 14516 ?        Ssl  16:26   0:00 /usr/libexec/udisks2/udisksd
root         803  0.0  0.0   2576   104 ?        Ss   16:26   0:00 /usr/sbin/gpm -m /dev/input/mice -t exps2
avahi        805  0.0  0.0   6888   316 ?        S    16:26   0:00 avahi-daemon: chroot helper
root         851  0.0  0.1 258624 22044 ?        Ssl  16:26   0:02 /usr/sbin/NetworkManager --no-daemon
root         853  0.0  0.0      0     0 ?        S    16:26   0:00 [psimon]
root         873  0.0  0.0  17276 11156 ?        Ss   16:26   0:06 /sbin/wpa_supplicant -u -s -O DIR=/run/wpa_supplicant GROUP=netdev
root         883  0.0  0.0 243584 14144 ?        Ssl  16:26   0:00 /usr/sbin/ModemManager
root         919  0.0  0.0  27064  9108 ?        Ss   16:26   0:00 /usr/sbin/cupsd -l
root         923  0.0  0.1 118456 26800 ?        Ssl  16:26   0:00 /usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
root         935  0.0  0.0 240416 13216 ?        Ssl  16:26   0:00 /usr/sbin/gdm3
rtkit        982  0.0  0.0  22700  1540 ?        SNsl 16:26   0:00 /usr/libexec/rtkit-daemon
root        1187  0.0  0.0 234528  9508 ?        Ssl  16:26   0:01 /usr/libexec/upowerd
colord      1243  0.0  0.1 242504 17632 ?        Ssl  16:26   0:00 /usr/libexec/colord
root        1294  0.0  0.0      0     0 ?        S<   16:26   0:00 [krfcommd]
root        1618  0.0  0.0 164888 11084 ?        Sl   16:26   0:00 gdm-session-worker [pam/gdm-password]
maryse      1633  0.0  0.0  19656 11416 ?        Ss   16:26   0:00 /lib/systemd/systemd --user
maryse      1634  0.0  0.0 169036  3496 ?        S    16:26   0:00 (sd-pam)
root        1669  0.0  0.0      0     0 ?        I    16:26   0:00 [kworker/0:3-events]
maryse      1671  0.8  0.1  69720 20876 ?        S<sl 16:26   1:10 /usr/bin/pipewire
maryse      1673  0.0  0.2 409100 32392 ?        S<sl 16:26   0:01 /usr/bin/wireplumber
maryse      1674  1.1  0.2  72468 39208 ?        S<sl 16:26   1:33 /usr/bin/pipewire-pulse
maryse      1679  0.0  0.0 239940 11764 ?        SLsl 16:26   0:00 /usr/bin/gnome-keyring-daemon --foreground --components=pkcs11,secrets --control-directory=/run/user/1000/keyring
maryse      1681  0.0  0.0   9548  6020 ?        Ss   16:26   0:00 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
maryse      1684  0.0  0.0 237544  9908 ?        Ssl  16:26   0:00 /usr/libexec/gvfsd
maryse      1691  0.0  0.0 380372  8276 ?        Sl   16:26   0:00 /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
maryse      1741  0.0  0.0 159312  9972 tty2     Ssl+ 16:26   0:00 /usr/libexec/gdm-wayland-session /usr/bin/gnome-session
maryse      1747  0.0  0.1 298048 18248 tty2     Sl+  16:26   0:00 /usr/libexec/gnome-session-binary
maryse      1794  0.0  0.2 701408 38296 ?        SNsl 16:26   0:03 /usr/libexec/tracker-miner-fs-3
maryse      1802  0.0  0.0  88380  5500 ?        Ssl  16:26   0:00 /usr/libexec/gcr-ssh-agent /run/user/1000/gcr
maryse      1805  0.0  0.0  88860  7068 ?        Ssl  16:26   0:00 /usr/libexec/gnome-session-ctl --monitor
maryse      1806  0.0  0.0   7816  5136 ?        Ss   16:26   0:00 ssh-agent -D -a /run/user/1000/openssh_agent
maryse      1820  0.0  0.1 593932 22100 ?        Ssl  16:26   0:00 /usr/libexec/gnome-session-binary --systemd-service --session=gnome
